id,categoria,subcategoria,mensaje,intencion_esperada,productos_en_mensaje,notas
1403,B_pedido_nl,pedido_producto,necesito hola 3 la hawaiana ademas uno de refresco plis,pedido_con_productos,si,pedido multi-item menu real
1404,B_pedido_nl,pedido_producto,quiero una pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1405,B_pedido_nl,pedido_producto,"dame una de hawaiiana, una de coca kola porfa porfa",pedido_con_productos,si,pedido multi-item menu real
1406,B_pedido_nl,pedido_producto,oye un de coca cola para llevar,pedido_con_productos,si,pedido multi-item menu real
1407,B_pedido_nl,pedido_producto,1 soda gracias,pedido_con_productos,si,pedido multi-item menu real
1408,B_pedido_nl,pedido_producto,necesito me traes un par de de hawaiiana | 2×una cocacola nomás nomás,pedido_con_productos,si,pedido multi-item menu real
1409,B_pedido_nl,pedido_producto,hola 4 hawaianas para llevar,pedido_con_productos,si,pedido multi-item menu real
1410,B_pedido_nl,pedido_producto,voy a querer necesito un hawaiiana | 2 2 cocacolas gracias nomás,pedido_con_productos,si,pedido multi-item menu real
1411,B_pedido_nl,pedido_producto,necesito un par de hawaiano plis,pedido_con_productos,si,pedido multi-item menu real
1412,B_pedido_nl,pedido_producto,voy a querer porfa 2 pizza hawaiiana y 2 soda nomás plis,pedido_con_productos,si,pedido multi-item menu real
1413,B_pedido_nl,pedido_producto,oye 3 de pizza hawaiiana y 1 x una cocacola gracias,pedido_con_productos,si,pedido multi-item menu real
1414,B_pedido_nl,pedido_producto,ponme 2x hawaina gracias,pedido_con_productos,si,pedido multi-item menu real
1415,B_pedido_nl,pedido_producto,me traes 4×la hawaiana porfa,pedido_con_productos,si,pedido multi-item menu real
1416,B_pedido_nl,pedido_producto,dame par de de una hawaiana | 1×coca cola plis,pedido_con_productos,si,pedido multi-item menu real
1417,B_pedido_nl,pedido_producto,ponme porfa un par de de hawaiana ademas 1 de coca kola plis porfa,pedido_con_productos,si,pedido multi-item menu real
1418,B_pedido_nl,pedido_producto,voy a querer tres una hawaiana nomás,pedido_con_productos,si,pedido multi-item menu real
1419,B_pedido_nl,pedido_producto,quisiera dame 1 pizza hawaiana ; 1 de refresco porfa para llevar,pedido_con_productos,si,pedido multi-item menu real
1420,B_pedido_nl,pedido_producto,hola voy a querer 3 hawaiana ademas 2 una cocacola nomás porfa,pedido_con_productos,si,pedido multi-item menu real
1421,B_pedido_nl,pedido_producto,me traes algo de bebida para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1422,B_pedido_nl,pedido_producto,"voy a querer dame un par de de hawaiana, 1 cocacola gracias",pedido_con_productos,si,pedido multi-item menu real
1423,B_pedido_nl,pedido_producto,dame bebida,pedido_con_productos,parcial,solo categoria sin nombre exacto
1424,B_pedido_nl,pedido_producto,ponme me traes 1 una hawaiana ; 1 de coca plis,pedido_con_productos,si,pedido multi-item menu real
1425,B_pedido_nl,pedido_producto,voy a querer dame 3 de hawaiiana ; 2 x 2 cocacolas gracias gracias,pedido_con_productos,si,pedido multi-item menu real
1426,B_pedido_nl,pedido_producto,"oye necesito 2 una hawaiana, dos de una cocacola plis porfa",pedido_con_productos,si,pedido multi-item menu real
1427,B_pedido_nl,pedido_producto,quiero buenas tres de hawaianas luego 2 refresco plis gracias,pedido_con_productos,si,pedido multi-item menu real
1428,B_pedido_nl,pedido_producto,quiero hola tres hawaiana pizza luego 1×cocacolas nomás para llevar,pedido_con_productos,si,pedido multi-item menu real
1429,B_pedido_nl,pedido_producto,necesito quiero dos hawaiiana | 1 x cocacola para llevar porfa,pedido_con_productos,si,pedido multi-item menu real
1430,B_pedido_nl,pedido_producto,quisiera par de de refresco porfa,pedido_con_productos,si,pedido multi-item menu real
1431,B_pedido_nl,pedido_producto,oye algo de pizza,pedido_con_productos,parcial,solo categoria sin nombre exacto
1432,B_pedido_nl,pedido_producto,oye uno una cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
1433,B_pedido_nl,pedido_producto,voy a querer me traes uno una hawaiana y dos de koka cola para llevar porfa,pedido_con_productos,si,pedido multi-item menu real
1434,B_pedido_nl,pedido_producto,1 refresco nomás,pedido_con_productos,si,pedido multi-item menu real
1435,B_pedido_nl,pedido_producto,"voy a querer oye 3 la hawaiana, 1x coca kola plis para llevar",pedido_con_productos,si,pedido multi-item menu real
1436,B_pedido_nl,pedido_producto,quisiera voy a querer 2 hawaianas tambien una de cocacolas plis plis,pedido_con_productos,si,pedido multi-item menu real
1437,B_pedido_nl,pedido_producto,buenas 2 una hawaiana gracias,pedido_con_productos,si,pedido multi-item menu real
1438,B_pedido_nl,pedido_producto,porfa voy a querer un par de de pizza hawaiiana luego 2 refresco porfa nomás,pedido_con_productos,si,pedido multi-item menu real
1439,B_pedido_nl,pedido_producto,quisiera me traes 1 x hawaiiana | 2 coca kola gracias,pedido_con_productos,si,pedido multi-item menu real
1440,B_pedido_nl,pedido_producto,quisiera necesito una hawaiana ademas 1 coca plis porfa,pedido_con_productos,si,pedido multi-item menu real
1441,B_pedido_nl,pedido_producto,hola porfa 2 hawaiana pizza ; uno de cocacola para llevar porfa,pedido_con_productos,si,pedido multi-item menu real
1442,B_pedido_nl,pedido_producto,buenas 2 pizza hawaiana plis,pedido_con_productos,si,pedido multi-item menu real
1443,B_pedido_nl,pedido_producto,porfa dame 2 de hawaianas ; dos cocacolas nomás plis,pedido_con_productos,si,pedido multi-item menu real
1444,B_pedido_nl,pedido_producto,quisiera un pizza hawaiana | 1 cocacola plis,pedido_con_productos,si,pedido multi-item menu real
1445,B_pedido_nl,pedido_producto,quiero voy a querer dos de hawaiana pizza luego 1 de coca kola gracias,pedido_con_productos,si,pedido multi-item menu real
1446,B_pedido_nl,pedido_producto,ponme par de de coca cola para llevar,pedido_con_productos,si,pedido multi-item menu real
1447,B_pedido_nl,pedido_producto,"porfa necesito 1 x pizza hawaiana, 1 coca kola plis",pedido_con_productos,si,pedido multi-item menu real
1448,B_pedido_nl,pedido_producto,buenas voy a querer 2 hawaiana tambien 1 cocacola para llevar para llevar,pedido_con_productos,si,pedido multi-item menu real
1449,B_pedido_nl,pedido_producto,porfa buenas 2 x pizza hawaiiana y 1 una cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
1450,B_pedido_nl,pedido_producto,quisiera una bebida,pedido_con_productos,parcial,solo categoria sin nombre exacto
1451,B_pedido_nl,pedido_producto,buenas quisiera par de pizza hawaiana | una soda para llevar plis,pedido_con_productos,si,pedido multi-item menu real
1452,B_pedido_nl,pedido_producto,quisiera 1 coca cola gracias,pedido_con_productos,si,pedido multi-item menu real
1453,B_pedido_nl,pedido_producto,dame me traes 3 hawaianas + 2 x cocacola plis gracias,pedido_con_productos,si,pedido multi-item menu real
1454,B_pedido_nl,pedido_producto,hola uno hawaiiana para llevar,pedido_con_productos,si,pedido multi-item menu real
1455,B_pedido_nl,pedido_producto,necesito 1x soda porfa,pedido_con_productos,si,pedido multi-item menu real
1456,B_pedido_nl,pedido_producto,voy a querer voy a querer 2 pizza hawaiana + 1 x coca cola gracias porfa,pedido_con_productos,si,pedido multi-item menu real
1457,B_pedido_nl,pedido_producto,porfa necesito uno de una hawaiana ; uno cocacola plis plis,pedido_con_productos,si,pedido multi-item menu real
1458,B_pedido_nl,pedido_producto,ponme 1×2 cocacolas plis,pedido_con_productos,si,pedido multi-item menu real
1459,B_pedido_nl,pedido_producto,quiero porfa 3 hawaina | uno de cocacola porfa plis,pedido_con_productos,si,pedido multi-item menu real
1460,B_pedido_nl,pedido_producto,2 de 2 cocacolas para llevar,pedido_con_productos,si,pedido multi-item menu real
1461,B_pedido_nl,pedido_producto,hola 4×piza hawaiana gracias,pedido_con_productos,si,pedido multi-item menu real
1462,B_pedido_nl,pedido_producto,dame 1x coca porfa,pedido_con_productos,si,pedido multi-item menu real
1463,B_pedido_nl,pedido_producto,porfa una de pizza hawaiana tambien 2 de coca cola gracias porfa,pedido_con_productos,si,pedido multi-item menu real
1464,B_pedido_nl,pedido_producto,me traes 2 2 cocacolas gracias,pedido_con_productos,si,pedido multi-item menu real
1465,B_pedido_nl,pedido_producto,buenas 2 la hawaiana tambien 1 cocacola porfa plis,pedido_con_productos,si,pedido multi-item menu real
1466,B_pedido_nl,pedido_producto,voy a querer refresco,pedido_con_productos,parcial,solo categoria sin nombre exacto
1467,B_pedido_nl,pedido_producto,ponme 3 de hawaiana pizza,pedido_con_productos,si,pedido multi-item menu real
1468,B_pedido_nl,pedido_producto,quisiera hola par de de una hawaiana ; 1 refresco porfa porfa,pedido_con_productos,si,pedido multi-item menu real
1469,B_pedido_nl,pedido_producto,una piza hawaiana,pedido_con_productos,si,pedido multi-item menu real
1470,B_pedido_nl,pedido_producto,necesito 2 una cocacola,pedido_con_productos,si,pedido multi-item menu real
1471,B_pedido_nl,pedido_producto,quisiera pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1472,B_pedido_nl,pedido_producto,hola quiero 1 hawaiano luego 1 refresco para llevar plis,pedido_con_productos,si,pedido multi-item menu real
1473,B_pedido_nl,pedido_producto,buenas dos una hawaiana,pedido_con_productos,si,pedido multi-item menu real
1474,B_pedido_nl,pedido_producto,oye 1x cocacola gracias,pedido_con_productos,si,pedido multi-item menu real
1475,B_pedido_nl,pedido_producto,quisiera me traes dos hawaiiana ademas 2 koka cola para llevar plis,pedido_con_productos,si,pedido multi-item menu real
1476,B_pedido_nl,pedido_producto,necesito 2 x 2 cocacolas plis,pedido_con_productos,si,pedido multi-item menu real
1477,B_pedido_nl,pedido_producto,quisiera 2 x cocacola para llevar,pedido_con_productos,si,pedido multi-item menu real
1478,B_pedido_nl,pedido_producto,voy a querer porfa tres de hawaiano y 1 de refresco porfa,pedido_con_productos,si,pedido multi-item menu real
1479,B_pedido_nl,pedido_producto,ponme bebida,pedido_con_productos,parcial,solo categoria sin nombre exacto
1480,B_pedido_nl,pedido_producto,porfa 2 hawaiana nomás,pedido_con_productos,si,pedido multi-item menu real
1481,B_pedido_nl,pedido_producto,dame cuatro de hawaianas gracias,pedido_con_productos,si,pedido multi-item menu real
1482,B_pedido_nl,pedido_producto,quiero hola 1 x hawaina tambien un de refresco porfa porfa,pedido_con_productos,si,pedido multi-item menu real
1483,B_pedido_nl,pedido_producto,porfa 2 soda gracias,pedido_con_productos,si,pedido multi-item menu real
1484,B_pedido_nl,pedido_producto,me traes necesito 2 x hawaianas ademas dos refresco porfa porfa,pedido_con_productos,si,pedido multi-item menu real
1485,B_pedido_nl,pedido_producto,oye 3 de hawaina ; un una cocacola plis gracias,pedido_con_productos,si,pedido multi-item menu real
1486,B_pedido_nl,pedido_producto,me traes uno coca gracias,pedido_con_productos,si,pedido multi-item menu real
1487,B_pedido_nl,pedido_producto,quiero un refresco plis,pedido_con_productos,si,pedido multi-item menu real
1488,B_pedido_nl,pedido_producto,oye 2x una hawaiana porfa,pedido_con_productos,si,pedido multi-item menu real
1489,B_pedido_nl,pedido_producto,quiero una pizza nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1490,B_pedido_nl,pedido_producto,hola 1 una cocacola plis,pedido_con_productos,si,pedido multi-item menu real
1491,B_pedido_nl,pedido_producto,dame porfa 1 hawaiiana ademas 1x refresco nomás gracias,pedido_con_productos,si,pedido multi-item menu real
1492,B_pedido_nl,pedido_producto,porfa tres de hawaiiana porfa,pedido_con_productos,si,pedido multi-item menu real
1493,B_pedido_nl,pedido_producto,dame bebida nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1494,B_pedido_nl,pedido_producto,me traes dame 1 una hawaiana luego 2 cocacola nomás plis,pedido_con_productos,si,pedido multi-item menu real
1495,B_pedido_nl,pedido_producto,hola 2 de hawaiano porfa,pedido_con_productos,si,pedido multi-item menu real
1496,B_pedido_nl,pedido_producto,necesito una pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1497,B_pedido_nl,pedido_producto,dame hola 1×pizza hawaiiana ; 1 coca cola nomás gracias,pedido_con_productos,si,pedido multi-item menu real
1498,B_pedido_nl,pedido_producto,voy a querer 2 coca para llevar,pedido_con_productos,si,pedido multi-item menu real
1499,B_pedido_nl,pedido_producto,porfa dos una cocacola porfa,pedido_con_productos,si,pedido multi-item menu real
1500,B_pedido_nl,pedido_producto,voy a querer quisiera un par de pizza hawaiana tambien un par de de coca kola plis gracias,pedido_con_productos,si,pedido multi-item menu real
1501,B_pedido_nl,pedido_producto,voy a querer buenas 3×hawaiiana luego 1x cocacola para llevar porfa,pedido_con_productos,si,pedido multi-item menu real
1502,B_pedido_nl,pedido_producto,necesito cuatro hawaiano plis,pedido_con_productos,si,pedido multi-item menu real
1503,B_pedido_nl,pedido_producto,porfa me traes 1×piza hawaiana ademas 2 de koka cola porfa nomás,pedido_con_productos,si,pedido multi-item menu real
1504,B_pedido_nl,pedido_producto,voy a querer ponme uno hawaiiana ; 1×koka cola para llevar gracias,pedido_con_productos,si,pedido multi-item menu real
1505,B_pedido_nl,pedido_producto,necesito buenas 1 la hawaiana | 1×coca para llevar para llevar,pedido_con_productos,si,pedido multi-item menu real
1506,B_pedido_nl,pedido_producto,porfa bebida plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
1507,B_pedido_nl,pedido_producto,buenas un par de coca plis,pedido_con_productos,si,pedido multi-item menu real
1508,B_pedido_nl,pedido_producto,ponme buenas 1 hawaina ademas 2×soda porfa,pedido_con_productos,si,pedido multi-item menu real
1509,B_pedido_nl,pedido_producto,voy a querer quisiera 1×hawaiana pizza y 1x 2 cocacolas,pedido_con_productos,si,pedido multi-item menu real
1510,B_pedido_nl,pedido_producto,ponme quiero 1 pizza hawaiana luego un coca cola plis gracias,pedido_con_productos,si,pedido multi-item menu real
1511,B_pedido_nl,pedido_producto,quiero 4 pizza hawaiana porfa,pedido_con_productos,si,pedido multi-item menu real
1512,B_pedido_nl,pedido_producto,oye pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1513,B_pedido_nl,pedido_producto,quisiera porfa 2 hawaiana + 1x cocacola gracias plis,pedido_con_productos,si,pedido multi-item menu real
1514,B_pedido_nl,pedido_producto,quisiera oye 2 x pizza hawaiiana + 1 de 2 cocacolas nomás para llevar,pedido_con_productos,si,pedido multi-item menu real
1515,B_pedido_nl,pedido_producto,dame me traes 2x hawaiana | par de de una cocacola gracias,pedido_con_productos,si,pedido multi-item menu real
1516,B_pedido_nl,pedido_producto,buenas par de hawaianas porfa,pedido_con_productos,si,pedido multi-item menu real
1517,B_pedido_nl,pedido_producto,voy a querer porfa uno hawaiano + un par de coca kola plis porfa,pedido_con_productos,si,pedido multi-item menu real
1518,B_pedido_nl,pedido_producto,dame dos una cocacola plis,pedido_con_productos,si,pedido multi-item menu real
1519,B_pedido_nl,pedido_producto,3 pizza hawaiana + 1 refresco gracias,pedido_con_productos,si,pedido multi-item menu real
1520,B_pedido_nl,pedido_producto,hola necesito 3 de hawaiano | 1×2 cocacolas plis,pedido_con_productos,si,pedido multi-item menu real
1521,B_pedido_nl,pedido_producto,quisiera quiero 2 pizza hawaiiana + 2×una cocacola porfa gracias,pedido_con_productos,si,pedido multi-item menu real
1522,B_pedido_nl,pedido_producto,quisiera oye par de de hawaiana + 1 x coca cola gracias gracias,pedido_con_productos,si,pedido multi-item menu real
1523,B_pedido_nl,pedido_producto,dame 1 de 2 cocacolas gracias,pedido_con_productos,si,pedido multi-item menu real
1524,B_pedido_nl,pedido_producto,porfa oye 1 hawaiiana ademas 1×koka cola nomás porfa,pedido_con_productos,si,pedido multi-item menu real
1525,B_pedido_nl,pedido_producto,quiero oye 1 hawaiana tambien 2 coca kola plis para llevar,pedido_con_productos,si,pedido multi-item menu real
1526,B_pedido_nl,pedido_producto,buenas tres de hawaiana nomás,pedido_con_productos,si,pedido multi-item menu real
1527,B_pedido_nl,pedido_producto,quisiera pizza nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1528,B_pedido_nl,pedido_producto,hola necesito 1 piza hawaiana ademas 1 de coca kola porfa gracias,pedido_con_productos,si,pedido multi-item menu real
1529,B_pedido_nl,pedido_producto,buenas ponme 2 hawaina ademas 2 refresco nomás porfa,pedido_con_productos,si,pedido multi-item menu real
1530,B_pedido_nl,pedido_producto,buenas par de hawaiano y 1×cocacola porfa plis,pedido_con_productos,si,pedido multi-item menu real
1531,B_pedido_nl,pedido_producto,quisiera 4×pizza hawaiiana plis,pedido_con_productos,si,pedido multi-item menu real
1532,B_pedido_nl,pedido_producto,dame oye dos de hawaianas y uno una cocacola plis plis,pedido_con_productos,si,pedido multi-item menu real
1533,B_pedido_nl,pedido_producto,quisiera 2 hawaiana ademas 2 x coca gracias,pedido_con_productos,si,pedido multi-item menu real
1534,B_pedido_nl,pedido_producto,buenas un de hawaiano gracias,pedido_con_productos,si,pedido multi-item menu real
1535,B_pedido_nl,pedido_producto,porfa necesito 1 piza hawaiana tambien 1 cocacolas gracias,pedido_con_productos,si,pedido multi-item menu real
1536,B_pedido_nl,pedido_producto,ponme 2 piza hawaiana gracias,pedido_con_productos,si,pedido multi-item menu real
1537,B_pedido_nl,pedido_producto,porfa una cocacola porfa,pedido_con_productos,si,pedido multi-item menu real
1538,B_pedido_nl,pedido_producto,1 coca cola gracias,pedido_con_productos,si,pedido multi-item menu real
1539,B_pedido_nl,pedido_producto,"hola dame uno de una hawaiana, 1 cocacola porfa nomás",pedido_con_productos,si,pedido multi-item menu real
1540,B_pedido_nl,pedido_producto,quisiera refresco porfa,pedido_con_productos,parcial,solo categoria sin nombre exacto
1541,B_pedido_nl,pedido_producto,hola porfa 1 hawaiana ademas 1x refresco gracias,pedido_con_productos,si,pedido multi-item menu real
1542,B_pedido_nl,pedido_producto,ponme bebida nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1543,B_pedido_nl,pedido_producto,quiero oye 1x hawaiiana | 1 coca kola nomás nomás,pedido_con_productos,si,pedido multi-item menu real
1544,B_pedido_nl,pedido_producto,dame tres de hawaina gracias,pedido_con_productos,si,pedido multi-item menu real
1545,B_pedido_nl,pedido_producto,porfa porfa 2 hawaina ; 2 2 cocacolas,pedido_con_productos,si,pedido multi-item menu real
1546,B_pedido_nl,pedido_producto,necesito dos pizza hawaiiana + una de una cocacola nomás gracias,pedido_con_productos,si,pedido multi-item menu real
1547,B_pedido_nl,pedido_producto,voy a querer ponme 2 pizza hawaiiana ; 1×una cocacola gracias gracias,pedido_con_productos,si,pedido multi-item menu real
1548,B_pedido_nl,pedido_producto,4 de hawaianas nomás,pedido_con_productos,si,pedido multi-item menu real
1549,B_pedido_nl,pedido_producto,hola algo de bebida gracias,pedido_con_productos,parcial,solo categoria sin nombre exacto
1550,B_pedido_nl,pedido_producto,me traes una de soda porfa,pedido_con_productos,si,pedido multi-item menu real
1551,B_pedido_nl,pedido_producto,quiero 4 hawaiano,pedido_con_productos,si,pedido multi-item menu real
1552,B_pedido_nl,pedido_producto,quisiera una pizza gracias,pedido_con_productos,parcial,solo categoria sin nombre exacto
1553,B_pedido_nl,pedido_producto,oye 2 de hawaiiana porfa,pedido_con_productos,si,pedido multi-item menu real
1554,B_pedido_nl,pedido_producto,hola uno hawaina,pedido_con_productos,si,pedido multi-item menu real
1555,B_pedido_nl,pedido_producto,dame 2x coca cola gracias,pedido_con_productos,si,pedido multi-item menu real
1556,B_pedido_nl,pedido_producto,hola uno de cocacola plis,pedido_con_productos,si,pedido multi-item menu real
1557,B_pedido_nl,pedido_producto,hola voy a querer par de la hawaiana ; dos una cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
1558,B_pedido_nl,pedido_producto,quisiera 1 hawaina,pedido_con_productos,si,pedido multi-item menu real
1559,B_pedido_nl,pedido_producto,hola bebida,pedido_con_productos,parcial,solo categoria sin nombre exacto
1560,B_pedido_nl,pedido_producto,quiero algo de bebida porfa,pedido_con_productos,parcial,solo categoria sin nombre exacto
1561,B_pedido_nl,pedido_producto,dame buenas un de hawaiana ; 1×coca porfa gracias,pedido_con_productos,si,pedido multi-item menu real
1562,B_pedido_nl,pedido_producto,me traes 1 refresco porfa,pedido_con_productos,si,pedido multi-item menu real
1563,B_pedido_nl,pedido_producto,hola oye uno hawaiana tambien 1 cocacola para llevar,pedido_con_productos,si,pedido multi-item menu real
1564,B_pedido_nl,pedido_producto,refresco nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1565,B_pedido_nl,pedido_producto,necesito algo de pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1566,B_pedido_nl,pedido_producto,"hola me traes 1 hawaiiana, 1 una cocacola para llevar para llevar",pedido_con_productos,si,pedido multi-item menu real
1567,B_pedido_nl,pedido_producto,hola voy a querer par de de hawaianas y 1 de 2 cocacolas nomás plis,pedido_con_productos,si,pedido multi-item menu real
1568,B_pedido_nl,pedido_producto,me traes 4 hawaiiana nomás,pedido_con_productos,si,pedido multi-item menu real
1569,B_pedido_nl,pedido_producto,dame hola 2 una hawaiana tambien 1×koka cola gracias porfa,pedido_con_productos,si,pedido multi-item menu real
1570,B_pedido_nl,pedido_producto,necesito quisiera dos hawaiana ; un soda plis,pedido_con_productos,si,pedido multi-item menu real
1571,B_pedido_nl,pedido_producto,voy a querer una de una cocacola porfa,pedido_con_productos,si,pedido multi-item menu real
1572,B_pedido_nl,pedido_producto,quiero porfa 3 hawaiana pizza ademas 2 coca kola gracias gracias,pedido_con_productos,si,pedido multi-item menu real
1573,B_pedido_nl,pedido_producto,hola porfa 3 hawaina | uno de koka cola gracias,pedido_con_productos,si,pedido multi-item menu real
1574,B_pedido_nl,pedido_producto,oye oye par de hawaiano tambien 2 coca para llevar para llevar,pedido_con_productos,si,pedido multi-item menu real
1575,B_pedido_nl,pedido_producto,hola hola 3 hawaiiana ademas par de soda porfa gracias,pedido_con_productos,si,pedido multi-item menu real
1576,B_pedido_nl,pedido_producto,quiero 1 x la hawaiana para llevar,pedido_con_productos,si,pedido multi-item menu real
1577,B_pedido_nl,pedido_producto,me traes dame 1×hawaiiana + un soda gracias,pedido_con_productos,si,pedido multi-item menu real
1578,B_pedido_nl,pedido_producto,"quisiera me traes 3 hawaiano, 2 2 cocacolas porfa gracias",pedido_con_productos,si,pedido multi-item menu real
1579,B_pedido_nl,pedido_producto,quiero quisiera 1 pizza hawaiiana ademas una de 2 cocacolas nomás gracias,pedido_con_productos,si,pedido multi-item menu real
1580,B_pedido_nl,pedido_producto,oye necesito 3 hawaiana | 2x soda plis porfa,pedido_con_productos,si,pedido multi-item menu real
1581,B_pedido_nl,pedido_producto,voy a querer 3 la hawaiana plis,pedido_con_productos,si,pedido multi-item menu real
1582,B_pedido_nl,pedido_producto,porfa pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1583,B_pedido_nl,pedido_producto,quiero 1 una cocacola porfa,pedido_con_productos,si,pedido multi-item menu real
1584,B_pedido_nl,pedido_producto,dame 2 refresco plis,pedido_con_productos,si,pedido multi-item menu real
1585,B_pedido_nl,pedido_producto,me traes bebida gracias,pedido_con_productos,parcial,solo categoria sin nombre exacto
1586,B_pedido_nl,pedido_producto,necesito voy a querer 2 hawaina y uno de 2 cocacolas para llevar porfa,pedido_con_productos,si,pedido multi-item menu real
1587,B_pedido_nl,pedido_producto,necesito dame una de hawaina tambien 1×una cocacola plis para llevar,pedido_con_productos,si,pedido multi-item menu real
1588,B_pedido_nl,pedido_producto,voy a querer necesito una hawaina | 1 x cocacolas nomás gracias,pedido_con_productos,si,pedido multi-item menu real
1589,B_pedido_nl,pedido_producto,oye voy a querer 2 hawaiana + 1×coca plis porfa,pedido_con_productos,si,pedido multi-item menu real
1590,B_pedido_nl,pedido_producto,ponme una pizza plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
1591,B_pedido_nl,pedido_producto,dame voy a querer 2×hawaiana y 1 soda gracias nomás,pedido_con_productos,si,pedido multi-item menu real
1592,B_pedido_nl,pedido_producto,dame tres de hawaiiana nomás,pedido_con_productos,si,pedido multi-item menu real
1593,B_pedido_nl,pedido_producto,buenas dame 1×hawaiiana | 2x cocacola porfa,pedido_con_productos,si,pedido multi-item menu real
1594,B_pedido_nl,pedido_producto,buenas porfa un par de de pizza hawaiana tambien 1×coca kola nomás para llevar,pedido_con_productos,si,pedido multi-item menu real
1595,B_pedido_nl,pedido_producto,porfa cuatro de piza hawaiana para llevar,pedido_con_productos,si,pedido multi-item menu real
1596,B_pedido_nl,pedido_producto,hola par de de hawaianas,pedido_con_productos,si,pedido multi-item menu real
1597,B_pedido_nl,pedido_producto,voy a querer 2 hawaiana pizza + 2 refresco gracias,pedido_con_productos,si,pedido multi-item menu real
1598,B_pedido_nl,pedido_producto,oye voy a querer 1 pizza hawaiana ademas 1x coca cola porfa,pedido_con_productos,si,pedido multi-item menu real
1599,B_pedido_nl,pedido_producto,2 hawaiana,pedido_con_productos,si,pedido multi-item menu real
1600,B_pedido_nl,pedido_producto,oye pizza nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1601,B_pedido_nl,pedido_producto,"dame porfa un pizza hawaiana, un par de cocacolas porfa gracias",pedido_con_productos,si,pedido multi-item menu real
1602,B_pedido_nl,pedido_producto,dame buenas 3x pizza hawaiiana luego una soda plis plis,pedido_con_productos,si,pedido multi-item menu real
1603,B_pedido_nl,pedido_producto,oye una bebida porfa,pedido_con_productos,parcial,solo categoria sin nombre exacto
1604,B_pedido_nl,pedido_producto,hola algo de pizza gracias,pedido_con_productos,parcial,solo categoria sin nombre exacto
1605,B_pedido_nl,pedido_producto,me traes porfa 3 pizza hawaiiana ; 1 x cocacolas gracias plis,pedido_con_productos,si,pedido multi-item menu real
1606,B_pedido_nl,pedido_producto,me traes 1 2 cocacolas gracias,pedido_con_productos,si,pedido multi-item menu real
1607,B_pedido_nl,pedido_producto,necesito refresco nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1608,B_pedido_nl,pedido_producto,necesito 2 cocacola gracias,pedido_con_productos,si,pedido multi-item menu real
1609,B_pedido_nl,pedido_producto,hola 1 de 2 cocacolas porfa,pedido_con_productos,si,pedido multi-item menu real
1610,B_pedido_nl,pedido_producto,hola voy a querer 1 una hawaiana luego 2 soda gracias nomás,pedido_con_productos,si,pedido multi-item menu real
1611,B_pedido_nl,pedido_producto,quisiera refresco gracias,pedido_con_productos,parcial,solo categoria sin nombre exacto
1612,B_pedido_nl,pedido_producto,ponme oye uno de pizza hawaiana ; 2×soda plis para llevar,pedido_con_productos,si,pedido multi-item menu real
1613,B_pedido_nl,pedido_producto,buenas bebida para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1614,B_pedido_nl,pedido_producto,voy a querer 1 hawaina,pedido_con_productos,si,pedido multi-item menu real
1615,B_pedido_nl,pedido_producto,porfa 3 la hawaiana plis,pedido_con_productos,si,pedido multi-item menu real
1616,B_pedido_nl,pedido_producto,voy a querer me traes 2 x hawaiano ; 2x 2 cocacolas porfa,pedido_con_productos,si,pedido multi-item menu real
1617,B_pedido_nl,pedido_producto,"necesito oye un par de pizza hawaiiana, una coca cola nomás plis",pedido_con_productos,si,pedido multi-item menu real
1618,B_pedido_nl,pedido_producto,oye una pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1619,B_pedido_nl,pedido_producto,ponme porfa una de hawaiano + 1x 2 cocacolas plis gracias,pedido_con_productos,si,pedido multi-item menu real
1620,B_pedido_nl,pedido_producto,quisiera voy a querer dos la hawaiana y 1 x coca kola para llevar,pedido_con_productos,si,pedido multi-item menu real
1621,B_pedido_nl,pedido_producto,voy a querer 1 x cocacola porfa,pedido_con_productos,si,pedido multi-item menu real
1622,B_pedido_nl,pedido_producto,hola buenas 1 hawaiiana ; 2 x coca kola gracias gracias,pedido_con_productos,si,pedido multi-item menu real
